lat;lon;emission 2011 (tons)
41.3;19.8;8.62496e+0
41.3;19.9;4.20904e-2
41.3;20.3;1.27764e-2
41.3;45.0;2.17446e+0
41.3;45.1;1.89257e+0
41.3;46.7;2.23590e+0
41.3;46.8;3.35506e-1
41.3;47.0;6.99925e-1
41.3;47.1;1.67693e+0
41.3;48.2;5.69818e-1
41.3;48.3;1.17337e+0
41.3;48.4;6.31800e+0
41.3;48.5;3.61931e+1
41.3;48.6;6.18970e+0
41.3;48.7;5.90961e+0
41.3;48.8;4.12666e+0
41.3;48.9;7.98709e-1
41.3;60.2;3.51855e-1
41.3;60.3;8.16877e+0
41.3;60.4;2.48852e+0
41.3;60.5;2.65274e+0
41.3;60.6;2.22047e+0
41.3;60.7;2.46831e+0
41.3;60.8;5.12147e+0
41.3;60.9;3.69663e+0
41.3;61.0;5.65682e+0
41.3;61.1;3.42849e+0
41.3;61.2;7.42946e-1
41.3;67.9;4.46299e+1
41.3;68.0;5.73727e+0
41.3;68.7;2.34188e+0
41.3;68.8;1.55074e+1
41.3;68.9;2.60049e+2
41.3;69.0;1.63920e+2
41.3;69.1;7.93976e+1
41.3;69.2;2.23307e+1
41.3;69.3;1.53911e+1
41.3;69.4;4.08020e+0
41.3;69.5;3.11545e+0
41.3;69.6;1.21758e+0
41.3;69.7;6.05620e-1
41.3;71.6;1.27720e+0
41.3;71.7;1.02309e+0
41.3;71.8;1.05954e+0
41.2;-82.5;1.74420e-2
41.2;-82.2;5.21956e+4
41.2;-81.5;5.22027e+4
41.2;-79.5;3.92444e-1
41.2;19.5;2.98006e-1
41.2;19.6;5.57663e-2
41.2;19.7;1.27130e-1
41.2;19.8;3.22966e-1
41.2;19.9;6.32890e-2
41.2;20.2;5.18414e-2
41.2;31.4;9.81026e+4
41.2;45.0;5.22233e-1
41.2;45.1;3.92428e+0
41.2;45.2;2.64911e+0
41.2;45.3;2.96233e+0
41.2;45.4;2.76476e+0
41.2;46.9;1.78535e+0
41.2;47.0;9.98085e-1
41.2;47.1;2.95727e+1
41.2;48.5;8.26417e-1
41.2;48.6;1.00652e+0
41.2;48.8;1.52032e+0
41.2;48.9;1.02814e+1
41.2;49.0;2.69369e+0
41.2;60.4;6.10524e-2
41.2;60.5;2.09963e-1
41.2;60.9;3.30630e-2
41.2;61.0;1.28548e+0
41.2;61.1;3.17946e+0
41.2;61.2;1.10562e+0
41.2;61.3;9.79799e-1
41.2;67.9;2.83428e+2
41.2;68.0;3.48397e+1
41.2;68.6;1.30783e+1
41.2;69.0;1.44386e+0
41.2;69.1;1.21202e+1
41.2;69.2;8.52567e+1
41.2;69.3;3.80343e+1
41.2;69.4;1.76020e+0
41.2;69.5;1.50263e+0
41.2;69.6;1.86954e+0
41.2;69.7;1.27644e+0
41.2;69.8;2.28904e-1
41.2;71.4;3.66653e-1
41.2;71.5;8.42405e+0
41.2;71.6;1.05463e+0
41.2;71.7;5.82061e+0
41.2;71.8;2.91428e+0
41.1;-80.5;5.21937e+4
41.1;-80.4;1.52617e+0
41.1;19.5;5.91147e-1
41.1;19.7;1.40233e-2
41.1;20.0;1.45507e+0
41.1;20.1;4.48052e-1
41.1;20.2;4.98585e-2
41.1;20.3;3.43858e-1
41.1;27.4;1.59828e+0
41.1;45.2;9.97242e+0
41.1;45.3;1.74855e+1
41.1;45.4;1.65994e+1
41.1;46.9;9.58331e-1
41.1;47.1;3.33597e+1
41.1;47.2;1.61669e+0
41.1;47.4;3.18038e-1
41.1;48.9;2.28590e+0
41.1;49.0;4.53385e+0
41.1;49.1;6.16801e-1
41.1;61.2;5.52685e-1
41.1;61.3;9.31853e-1
41.1;68.7;2.31772e+1
41.1;68.8;4.53613e+0
41.1;68.9;6.59400e-1
41.1;69.0;7.68111e+0
41.1;69.1;1.15527e+1
41.1;69.2;6.29955e+1
41.1;69.3;2.66594e+1
41.1;69.4;1.19264e+0
41.1;69.5;2.64842e-1
41.1;69.6;1.09429e+0
41.1;69.7;4.93493e-1
41.1;71.1;1.28844e+0
41.1;71.2;1.61637e+0
41.1;71.3;1.45274e-1
41.1;71.4;1.23813e+0
41.1;71.5;3.94938e+0
41.1;71.6;1.43034e+0
41.1;71.7;4.33295e+0
41.1;71.8;8.37738e-1
41.1;72.0;3.60235e+0
41.1;72.1;1.64892e+0
41.1;72.2;3.74602e-2
41.1;123.4;1.95635e+3
41.0;-80.5;2.83432e+0
41.0;19.4;1.98494e-2
41.0;19.5;4.87546e-2
41.0;19.6;3.90323e-1
41.0;19.7;2.09594e-1
41.0;19.8;1.38271e-1
41.0;19.9;1.96715e-1
41.0;20.0;5.04125e-1
41.0;20.1;4.62811e-2
41.0;20.4;1.94875e-1
41.0;20.5;2.83635e-1
41.0;28.5;4.10986e+0
41.0;45.0;6.93901e-1
41.0;45.2;2.67019e+0
41.0;45.3;1.88901e+1
41.0;45.4;6.04995e+0
41.0;45.5;7.76242e+0
41.0;45.6;2.34674e+1
41.0;45.7;1.56610e+0
41.0;47.0;6.19753e+0
41.0;47.1;1.93292e+0
41.0;47.2;4.55975e-1
41.0;47.3;1.70162e+0
41.0;47.4;1.25468e+1
41.0;47.7;3.93934e-1
41.0;47.8;2.89969e+0
41.0;48.6;4.39712e-1
41.0;49.0;7.81844e-1
41.0;49.1;9.75738e+0
41.0;61.9;3.60903e-1
41.0;68.1;2.26471e+1
41.0;68.2;5.45880e+1
41.0;68.6;2.72571e+1
41.0;68.7;1.42996e+1
41.0;68.8;5.09644e-1
41.0;68.9;1.29817e+0
41.0;69.0;1.64444e+0
41.0;69.1;4.15698e-1
41.0;69.2;8.59470e-1
41.0;69.3;3.81459e+0
41.0;69.4;5.29516e-1
41.0;70.0;4.89696e+0
41.0;70.1;7.41001e-1
41.0;70.2;6.51959e-2
41.0;70.7;4.98905e-2
41.0;70.8;9.18323e-2
41.0;71.0;2.21742e+0
41.0;71.1;3.21489e+0
41.0;71.2;6.46885e+0
41.0;71.3;9.01242e-1
41.0;71.4;1.44978e+0
41.0;71.5;5.35520e+0
41.0;71.6;1.29247e+1
41.0;71.7;1.06378e+1
41.0;71.8;1.26925e+1
41.0;71.9;3.31434e+0
41.0;72.0;4.60675e+0
41.0;72.1;3.16230e+0
41.0;72.2;3.60311e-1
41.0;72.3;3.16433e+0
41.0;72.4;8.30043e-1
41.0;122.5;9.09783e+6
40.9;-80.3;1.56978e+0
40.9;19.5;1.84838e-1
40.9;19.6;2.49129e-1
40.9;19.7;5.70705e-1
40.9;19.8;8.54687e-2
40.9;19.9;8.88826e-2
40.9;20.0;5.97934e-2
40.9;20.1;3.64075e-2
40.9;20.2;5.59298e-2
40.9;20.4;4.08639e-2
40.9;20.5;3.93308e-2
40.9;20.6;1.68198e-1
40.9;45.4;6.89083e-1
40.9;45.5;3.86946e+0
40.9;45.6;2.38866e+1
40.9;45.7;2.62966e+1
40.9;45.8;2.34969e+1
40.9;45.9;5.78010e+0
40.9;46.0;3.64419e+0
40.9;46.1;4.27002e+0
40.9;46.3;4.78864e-1
40.9;47.0;4.16642e+0
40.9;47.1;4.57963e+0
40.9;47.2;1.19204e+0
40.9;47.3;3.22255e-1
40.9;47.4;1.60525e+0
40.9;47.5;6.41497e-1
40.9;47.7;5.72228e-1
40.9;47.8;2.75952e+1
40.9;47.9;6.50593e+0
40.9;48.4;3.19845e-1
40.9;49.2;3.07798e-1
40.9;68.0;6.83775e+0
40.9;68.1;3.41418e+1
40.9;68.2;1.38251e+2
40.9;68.3;1.12021e+2
40.9;68.4;6.03454e+1
40.9;68.5;3.53377e-1
40.9;68.6;5.90726e+0
40.9;68.7;3.35264e+0
40.9;68.8;1.17446e+0
40.9;68.9;3.29785e-2
40.9;69.0;8.08649e-1
40.9;69.1;1.24287e+0
40.9;69.2;3.20398e-1
40.9;69.3;1.86607e+0
40.9;69.4;4.10793e-1
40.9;69.5;5.76869e-1
40.9;69.6;2.35796e+0
40.9;69.7;1.21099e+0
40.9;69.8;5.17931e-1
40.9;69.9;6.85445e-1
40.9;70.0;1.85626e+0
40.9;70.1;8.72661e-2
40.9;70.7;9.03103e-1
40.9;71.0;1.27914e+0
40.9;71.1;8.77227e-1
40.9;71.2;2.16702e+0
40.9;71.3;1.16676e+0
40.9;71.4;9.12785e+0
40.9;71.5;8.24225e+0
40.9;71.6;1.41947e+1
40.9;71.7;5.37879e+0
40.9;71.8;6.35343e+0
40.9;71.9;5.14862e+0
40.9;72.0;4.66611e+0
40.9;72.1;5.03733e+0
40.9;72.2;6.48839e+0
40.9;72.3;5.17627e+0
40.9;72.4;5.71119e+0
40.9;72.5;5.33625e+0
40.8;14.2;5.67934e+4
40.8;19.4;1.60471e-2
40.8;19.5;8.49577e-2
40.8;19.6;2.58655e-1
40.8;19.7;2.24721e-1
40.8;19.8;4.90612e-2
40.8;19.9;2.31037e-1
40.8;20.0;1.72941e-2
40.8;20.1;2.40829e-1
40.8;20.2;4.85093e-2
40.8;20.5;3.21555e-2
40.8;20.6;6.70217e-1
40.8;20.7;1.68566e-1
40.8;20.8;1.52294e-2
40.8;45.6;1.03543e+0
40.8;45.7;2.25518e+0
40.8;45.8;4.07968e+0
40.8;45.9;4.20136e+0
40.8;46.0;3.35121e+1
40.8;46.1;1.66813e+1
40.8;46.2;1.07880e+1
40.8;46.3;1.99978e-1
40.8;46.4;3.51167e-1
40.8;47.1;1.05712e+0
40.8;47.2;2.36722e+0
40.8;47.3;1.20589e+0
40.8;47.7;9.51705e-1
40.8;47.8;2.54310e+0
40.8;47.9;3.72249e-1
40.8;48.0;1.07037e+0
40.8;48.1;6.19813e+0
40.8;48.3;1.08302e+0
40.8;49.3;1.46791e+0
40.8;49.4;5.14403e-1
40.8;62.0;7.44975e-2
40.8;67.9;3.89866e+0
40.8;68.1;6.26537e+1
40.8;68.2;4.81193e+1
40.8;68.3;2.53144e+2
40.8;68.4;9.49434e+1
40.8;68.5;1.39449e+2
40.8;68.6;6.08131e+0
40.8;68.7;3.23443e-1
40.8;68.9;7.75163e-1
40.8;69.0;1.95715e+0
40.8;69.1;6.74029e-1
40.8;69.2;1.90692e+0
40.8;69.3;1.17911e+0
40.8;69.4;8.85768e-1
40.8;69.5;2.03875e+0
40.8;69.6;2.41825e+0
40.8;69.7;7.35673e-2
40.8;69.8;3.01288e-1
40.8;70.8;1.47980e-1
40.8;70.9;1.55464e+0
40.8;71.0;3.41082e+0
40.8;71.1;5.83913e+0
40.8;71.2;1.66203e+0
40.8;71.3;1.70051e+0
40.8;71.4;5.13644e+0
40.8;71.5;3.20018e+0
40.8;71.6;1.20405e+0
40.8;71.7;9.72357e-1
40.8;71.8;1.38450e+0
40.8;71.9;4.19241e+0
40.8;72.0;4.44761e+0
40.8;72.1;5.40593e+0
40.8;72.2;6.71137e+0
40.8;72.3;1.14576e+1
40.8;72.4;3.66737e+0
40.8;72.5;1.63895e+0
40.8;72.6;6.28620e-1
40.8;72.7;2.63549e+0
40.8;72.8;1.55921e+0
40.8;72.9;2.46045e+0
40.8;73.0;4.88842e-1
40.7;19.3;1.18769e-2
40.7;19.4;1.03744e-1
40.7;19.5;1.48639e+0
40.7;19.6;1.50107e-1
40.7;19.7;3.17426e-1
40.7;19.8;2.43241e-1
40.7;19.9;6.30171e-1
40.7;20.3;1.26333e-2
40.7;20.5;1.79278e-2
40.7;20.6;1.59653e-2
40.7;20.7;2.89707e-1
40.7;20.8;1.00800e-1
40.7;20.9;3.31163e-2
40.7;45.7;8.02323e-1
40.7;46.0;4.02607e+0
40.7;46.1;1.17746e+1
40.7;46.2;9.70016e+0
40.7;46.3;9.05433e+1
40.7;46.4;6.10958e+0
40.7;46.5;3.43758e+0
40.7;46.6;2.09435e+0
40.7;46.7;1.28661e+0
40.7;46.9;2.13290e+1
40.7;47.0;6.19162e+1
40.7;47.1;3.73394e+0
40.7;47.2;1.67151e+0
40.7;47.5;6.46316e-1
40.7;47.6;3.42132e-1
40.7;47.8;6.79445e-1
40.7;47.9;1.76848e+0
40.7;48.0;1.42214e+0
40.7;48.1;1.81625e+1
40.7;48.2;1.06495e+0
40.7;48.3;1.02399e+0
40.7;48.6;4.48747e-1
40.7;49.4;3.34301e-1
40.7;67.8;2.26029e-1
40.7;67.9;2.22309e-1
40.7;68.0;3.74263e-1
40.7;68.1;2.68491e+1
40.7;68.2;8.53209e+1
40.7;68.3;5.28601e+2
40.7;68.4;5.87617e+1
40.7;68.5;7.28991e+0
40.7;68.6;2.97736e+0
40.7;68.7;1.06546e+0
40.7;68.8;1.71463e+0
40.7;68.9;2.09371e-1
40.7;69.0;3.28093e-2
40.7;69.1;7.57659e-2
40.7;69.2;1.50348e-1
40.7;69.3;6.07142e-2
40.7;70.8;6.07649e-1
40.7;70.9;2.14893e+0
40.7;71.0;5.37634e-1
40.7;71.1;2.13345e-1
40.7;71.2;8.59131e-2
40.7;71.4;3.28432e-1
40.7;71.5;2.34063e-1
40.7;71.6;1.30054e-1
40.7;71.7;1.06597e+0
40.7;71.8;7.55714e-1
40.7;71.9;2.16956e+0
40.7;72.0;1.06509e+1
40.7;72.1;4.02134e+0
40.7;72.2;5.57361e+0
40.7;72.3;2.09031e+1
40.7;72.4;5.06871e+0
40.7;72.5;2.50044e+0
40.7;72.6;5.90864e+0
40.7;72.7;6.98087e+0
40.7;72.8;7.00217e+0
40.7;72.9;4.17829e+0
40.7;73.0;8.29112e-1
40.6;19.4;1.93158e-1
40.6;19.5;1.33978e-1
40.6;19.6;3.12111e-1
40.6;19.7;1.83939e-1
40.6;19.8;5.99569e-2
40.6;19.9;5.10257e-1
40.6;20.0;7.44709e-2
40.6;20.1;8.52439e-2
40.6;20.2;1.04664e-2
40.6;20.5;1.49432e-2
40.6;20.6;4.17225e-2
40.6;20.7;1.30429e+0
40.6;20.8;5.41922e-2
40.6;20.9;2.27194e-1
40.6;21.0;3.88197e-2
40.6;45.6;2.43227e+0
40.6;45.7;3.93150e+0
40.6;45.8;1.49713e+1
40.6;45.9;2.42143e-1
40.6;46.2;4.84044e+0
40.6;46.3;1.35954e+2
40.6;46.4;1.12036e+0
40.6;46.5;5.47411e+0
40.6;46.6;3.84416e+0
40.6;46.7;5.68493e+0
40.6;46.8;2.46359e+0
40.6;46.9;3.69177e+0
40.6;47.0;2.09616e+0
40.6;47.1;2.08134e+1
40.6;47.4;2.45094e+1
40.6;47.5;8.30453e+0
40.6;47.6;1.35347e+0
40.6;47.7;3.04431e+1
40.6;47.8;1.19023e+0
40.6;47.9;7.53533e-1
40.6;48.0;2.39432e+0
40.6;48.1;7.97505e-1
40.6;48.2;1.10591e+0
40.6;48.5;2.50274e+0
40.6;48.6;4.17280e+1
40.6;48.7;9.62547e-1
40.6;48.9;1.77089e+0
40.6;49.5;2.43920e+1
40.6;49.6;2.11748e+1
40.6;65.4;3.29785e-2
40.6;67.7;7.13688e-2
40.6;67.8;2.45478e-1
40.6;67.9;3.10336e-1
40.6;68.0;1.56352e-1
40.6;68.1;2.40362e+0
40.6;68.2;5.66456e+0
40.6;68.3;3.18133e+1
40.6;68.4;3.97046e+1
40.6;68.5;1.11699e+2
40.6;68.6;2.88435e-1
40.6;68.7;1.02081e+0
40.6;68.8;1.54153e-1
40.6;68.9;3.68682e-1
40.6;69.0;2.46155e-1
40.6;70.7;1.30290e+0
40.6;70.8;1.72012e+0
40.6;70.9;5.00943e+0
40.6;71.0;6.97934e+0
40.6;71.1;4.15275e+0
40.6;71.2;6.35892e-1
40.6;71.3;8.27844e-2
40.6;71.5;1.56352e-1
40.6;71.6;6.58301e-1
40.6;71.7;6.87356e+0
40.6;71.8;2.02894e+0
40.6;71.9;2.14994e+0
40.6;72.0;4.61800e+0
40.6;72.1;7.36443e+0
40.6;72.2;9.90335e+0
40.6;72.3;2.80072e+0
40.6;72.4;5.23656e+0
40.6;72.5;1.01487e+1
40.6;72.6;3.75100e+0
40.6;72.7;2.79006e+0
40.6;72.8;3.82212e-1
40.6;129.1;1.75000e+4
40.5;-80.2;1.22094e-1
40.5;-79.6;1.39536e+0
40.5;19.4;7.56361e-3
40.5;19.5;5.62773e-2
40.5;19.6;9.97578e-2
40.5;19.7;6.09995e-2
40.5;19.8;3.76954e-2
40.5;20.0;2.70041e-2
40.5;20.1;3.19511e-2
40.5;20.2;6.64780e-2
40.5;20.6;1.25311e-2
40.5;20.7;6.96261e-2
40.5;20.9;8.90052e-2
40.5;21.0;2.46124e-2
40.5;28.5;6.84976e-1
40.5;29.0;2.28325e-2
40.5;45.5;1.31251e+0
40.5;45.6;4.90309e-1
40.5;45.7;7.46426e+0
40.5;45.8;1.89648e+1
40.5;46.0;8.58161e+0
40.5;46.1;9.87846e-1
40.5;46.3;4.68685e+0
40.5;46.7;7.37933e+0
40.5;46.8;9.73570e+0
40.5;46.9;2.06002e-1
40.5;47.0;6.54147e-1
40.5;47.1;1.35106e+0
40.5;47.2;1.24444e+0
40.5;47.3;1.28420e+0
40.5;47.4;8.89663e+0
40.5;47.5;8.38825e+0
40.5;47.6;1.76035e+1
40.5;47.7;2.08411e-1
40.5;47.8;7.43414e+0
40.5;47.9;2.29012e+0
40.5;48.1;3.98150e-1
40.5;48.2;5.45363e+0
40.5;48.3;2.12453e+1
40.5;48.4;8.33043e+0
40.5;48.6;2.54671e+0
40.5;48.7;4.79045e+0
40.5;48.8;7.17393e-1
40.5;48.9;9.43332e+0
40.5;49.2;6.37883e-1
40.5;49.4;1.53297e+0
40.5;49.5;1.23601e+0
40.5;49.6;1.63747e+2
40.5;49.7;6.67934e+1
40.5;49.8;2.96595e+1
40.5;49.9;1.74011e+1
40.5;50.0;1.97702e+1
40.5;50.1;4.55915e+0
40.5;65.0;1.11366e-1
40.5;65.4;2.18842e-1
40.5;65.5;1.64977e-1
40.5;65.6;1.11696e+0
40.5;65.7;9.46905e-1
40.5;67.1;5.31038e-2
40.5;67.7;2.97144e-1
40.5;67.8;4.53412e-1
40.5;67.9;5.63763e-1
40.5;68.0;1.57290e+0
40.5;68.1;4.17135e-1
40.5;68.2;3.95742e-1
40.5;68.3;8.25307e-1
40.5;68.4;9.51048e-1
40.5;68.5;5.84395e-1
40.5;68.6;2.63222e+0
40.5;68.7;4.90187e+0
40.5;68.8;1.54322e-1
40.5;68.9;5.37803e-2
40.5;69.0;1.77263e+0
40.5;69.2;2.17827e-1
40.5;70.6;2.09878e-1
40.5;70.7;3.99124e-1
40.5;70.8;5.66511e+0
40.5;70.9;2.03274e+1
40.5;71.0;1.04213e+1
40.5;71.1;1.06076e+1
40.5;71.2;1.35279e+0
40.5;71.3;4.19926e-1
40.5;71.4;3.56759e-1
40.5;71.5;1.94404e-1
40.5;71.6;2.75091e+0
40.5;71.7;8.04007e+0
40.5;71.8;5.90357e+0
40.5;71.9;2.68318e+0
40.5;72.0;1.07414e+1
40.5;72.1;3.72953e+0
40.5;72.2;1.41283e+0
40.5;72.3;5.00190e+0
40.5;72.4;1.32277e+0
40.5;72.5;8.60484e-1
40.5;72.6;1.13251e+0
40.5;72.7;1.40767e+0
40.5;117.5;4.02569e+4
40.4;-89.4;4.36049e+0
40.4;-82.4;1.30815e+0
40.4;-81.3;8.32853e+0
40.4;-80.3;2.39827e+0
40.4;17.2;1.49120e+5
40.4;19.4;1.54733e+0
40.4;19.5;2.54689e-1
40.4;19.7;4.00462e-2
40.4;19.8;1.80913e-2
40.4;20.1;1.67217e-2
40.4;20.2;1.17543e-2
40.4;29.3;3.19656e+0
40.4;46.0;8.28646e+0
40.4;46.5;1.07278e+0
40.4;46.6;1.58236e+0
40.4;46.7;2.10399e+0
40.4;46.8;7.73411e-1
40.4;46.9;8.35332e+0
40.4;47.0;2.93824e+0
40.4;47.1;7.16369e+0
40.4;47.2;7.61966e-1
40.4;47.3;1.70644e+0
40.4;47.4;7.74616e-1
40.4;47.5;1.81848e+0
40.4;47.6;4.72901e+0
40.4;47.7;4.10197e-1
40.4;47.8;1.92570e+0
40.4;47.9;9.63149e-1
40.4;48.2;4.42723e-1
40.4;48.3;3.18640e-1
40.4;48.5;1.29866e+0
40.4;48.6;3.00209e+0
40.4;48.7;1.64681e+0
40.4;48.8;1.70705e+0
40.4;49.4;7.18597e-1
40.4;49.5;2.78705e+0
40.4;49.6;2.34854e+1
40.4;49.7;1.54557e+2
40.4;49.8;2.80345e+2
40.4;49.9;2.54577e+2
40.4;50.0;4.37628e+1
40.4;50.1;2.37234e+1
40.4;50.2;1.13662e+0
40.4;50.3;1.45527e+0
40.4;66.3;4.81232e-1
40.4;67.1;5.27740e-1
40.4;67.6;7.21298e-2
40.4;67.7;4.22716e-1
40.4;67.8;6.41643e-1
40.4;67.9;7.87171e-1
40.4;68.0;7.12166e-1
40.4;68.1;2.16051e-1
40.4;68.2;2.28143e-1
40.4;68.3;1.66414e-1
40.4;68.4;3.07545e-1
40.4;68.5;1.45274e-1
40.4;68.6;4.49945e-1
40.4;68.7;5.44762e+0
40.4;68.8;2.33048e+0
40.4;68.9;5.15732e-1
40.4;69.0;1.20075e+0
40.4;69.1;6.60415e-2
40.4;69.2;5.60042e-1
40.4;70.4;7.28148e-1
40.4;70.5;4.43383e+0
40.4;70.6;4.52253e+0
40.4;70.7;2.60877e+0
40.4;70.8;7.68948e+0
40.4;70.9;3.38139e+0
40.4;71.0;2.83074e+0
40.4;71.1;5.81706e+0
40.4;71.2;7.52746e+0
40.4;71.3;3.17608e-1
40.4;71.4;2.26714e+0
40.4;71.5;2.60538e+0
40.4;71.6;7.70123e+0
40.4;71.7;2.32243e+1
40.4;71.8;1.91098e+0
40.4;71.9;1.50179e+0
40.4;72.0;1.92823e+0
40.4;72.1;1.94150e-1
40.4;72.2;2.99174e-1
40.4;72.3;2.38680e+0
40.4;111.3;1.90187e+4
40.3;-85.2;5.45061e+0
40.3;-83.1;1.59158e+0
40.3;-77.4;2.61629e-1
40.3;-74.2;3.48839e+0
40.3;19.4;3.67959e-2
40.3;19.6;3.80429e-2
40.3;19.9;5.34563e-2
40.3;20.0;2.45102e-2
40.3;20.1;6.63144e-2
40.3;20.2;9.79180e-3
40.3;20.6;6.40249e-2
40.3;20.7;2.85577e-2
40.3;46.7;3.49360e-1
40.3;46.9;3.22411e+1
40.3;47.0;7.26729e+0
40.3;47.1;4.32466e+1
40.3;47.2;1.05712e+0
40.3;47.4;1.00411e+0
40.3;47.6;4.88803e+0
40.3;47.7;2.46178e+0
40.3;47.8;9.08938e-1
40.3;47.9;4.60191e-1
40.3;48.0;1.93292e+0
40.3;48.1;4.81039e+1
40.3;48.2;6.85468e-1
40.3;48.8;5.92105e-1
40.3;49.5;1.18782e+0
40.3;49.6;3.57130e+0
40.3;49.7;5.11234e+1
40.3;49.8;2.91070e+2
40.3;49.9;1.51153e+2
40.3;50.0;2.79669e+0
40.3;50.1;1.59079e+0
40.3;50.2;2.93703e+0
40.3;64.9;2.53681e-2
40.3;66.7;1.24557e-1
40.3;67.4;6.87474e-2
40.3;67.7;1.75970e-1
40.3;67.8;1.35161e+0
40.3;67.9;2.67489e+0
40.3;68.0;3.69105e-1
40.3;68.1;1.12981e+0
40.3;68.2;3.42215e-1
40.3;68.3;4.32356e-1
40.3;68.4;3.03825e-1
40.3;68.5;3.01034e-1
40.3;68.6;3.05178e-1
40.3;68.7;2.31610e-1
40.3;68.8;6.40628e-1
40.3;68.9;4.70746e-1
40.3;69.0;1.82582e+0
40.3;69.1;6.11962e-1
40.3;69.2;2.64301e+0
40.3;69.3;2.31188e-1
40.3;70.4;1.10841e+0
40.3;70.5;2.92832e-1
40.3;70.6;1.71767e+0
40.3;70.7;4.69377e+0
40.3;70.8;5.13779e+0
40.3;70.9;1.33165e+0
40.3;71.0;9.65254e-1
40.3;71.1;6.43841e-1
40.3;71.2;8.41729e+0
40.3;71.3;3.78990e+0
40.3;71.4;7.31868e+0
40.3;71.5;2.46561e+0
40.3;71.6;8.54058e-1
40.3;71.7;5.87177e+0
40.3;71.8;9.78691e+0
40.3;71.9;1.97879e+0
40.3;72.0;3.81705e-1
40.3;109.5;5.43629e+4
40.2;-91.3;1.65699e-1
40.2;-86.1;1.86045e+0
40.2;-80.4;1.04396e+5
40.2;-80.1;1.86045e+0
40.2;-80.0;7.84888e-1
40.2;-79.6;5.21985e+4
40.2;-74.3;3.27037e+0
40.2;19.7;1.34714e-2
40.2;20.0;9.55672e-2
40.2;20.2;1.02824e-2
40.2;20.3;1.42298e-1
40.2;45.9;8.73219e+0
40.2;46.1;2.62743e+0
40.2;46.2;3.24483e+0
40.2;46.3;3.14424e-1
40.2;46.8;4.96935e+0
40.2;46.9;8.07142e-1
40.2;47.0;9.47970e+0
40.2;47.1;1.11795e+0
40.2;47.2;2.16603e+0
40.2;47.4;7.67387e-1
40.2;47.5;1.96003e+0
40.2;47.6;3.22255e+0
40.2;47.7;1.57465e+1
40.2;48.1;1.38178e+0
40.2;48.3;3.30085e-1
40.2;48.4;3.74056e-1
40.2;49.2;3.64419e-1
40.2;49.3;3.28278e-1
40.2;49.4;6.40895e-1
40.2;49.5;4.97537e+0
40.2;49.6;6.16861e+0
40.2;49.7;5.31268e-1
40.2;64.5;9.96964e-2
40.2;64.8;2.02944e-1
40.2;64.9;1.32252e-1
40.2;65.0;1.54745e-1
40.2;65.1;1.70397e+0
40.2;65.2;2.97060e+0
40.2;65.3;2.16990e+0
40.2;65.4;5.49810e-1
40.2;66.6;9.91975e-1
40.2;67.3;3.01711e-1
40.2;67.6;1.10774e-1
40.2;67.7;3.39425e-1
40.2;67.8;5.50656e-1
40.2;67.9;1.38188e+0
40.2;68.2;5.60465e-1
40.2;68.3;5.60634e-2
40.2;68.4;8.39683e-2
40.2;68.5;1.17623e-1
40.2;68.6;1.54069e-1
40.2;68.7;4.57555e-1
40.2;68.8;6.17822e+0
40.2;68.9;8.92448e-1
40.2;69.0;3.35526e+0
40.2;69.1;1.55827e+0
40.2;69.2;4.40592e+0
40.2;69.3;4.25338e-2
40.2;70.5;3.96587e-2
40.2;71.4;9.98487e-1
40.2;71.5;6.35208e+0
40.2;71.6;6.37499e-1
40.2;71.7;2.62754e+0
40.2;71.8;9.51725e-1
40.2;71.9;1.88874e+0
40.2;141.3;6.81242e-1
40.1;-87.2;7.41283e-2
40.1;-79.2;2.61629e-1
40.1;-78.6;3.27037e+0
40.1;-76.6;4.79654e+0
40.1;-75.6;2.18024e-1
40.1;19.6;1.32465e-2
40.1;20.5;2.21798e-2
40.1;20.6;7.07299e-3
40.1;29.0;9.13302e-1
40.1;46.0;9.50801e+0
40.1;46.2;1.85040e+0
40.1;46.4;3.16472e+0
40.1;46.5;1.58405e+1
40.1;46.7;4.28870e-1
40.1;47.0;3.30314e+1
40.1;47.1;3.96692e+1
40.1;47.2;3.96765e+0
40.1;47.3;5.96924e-1
40.1;47.5;1.19565e+0
40.1;47.6;3.37915e-1
40.1;47.7;2.45335e+0
40.1;48.0;3.27073e-1
40.1;48.5;1.97810e+0
40.1;48.8;8.43885e-1
40.1;49.0;3.09364e+0
40.1;49.4;3.01052e+0
40.1;64.2;5.83634e-1
40.1;64.3;1.67903e+0
40.1;64.4;4.78602e+0
40.1;64.5;6.77572e+0
40.1;64.6;6.91119e+0
40.1;64.7;6.46902e+0
40.1;64.8;2.56124e+0
40.1;64.9;2.55135e+0
40.1;65.0;8.54481e-1
40.1;65.1;1.49748e+0
40.1;65.2;2.41436e+0
40.1;65.3;8.60738e+0
40.1;65.4;3.09871e+0
40.1;65.5;5.00300e+0
40.1;65.6;6.20418e-1
40.1;65.7;1.09945e+0
40.1;65.8;4.67702e-1
40.1;65.9;2.68479e-1
40.1;66.5;9.03103e-2
40.1;66.7;1.31576e-1
40.1;66.8;9.16632e-2
40.1;67.7;3.63795e+0
40.1;67.8;2.79635e+1
40.1;67.9;2.11798e+0
40.1;68.0;6.10440e-1
40.1;68.1;7.54023e-1
