country,year,rp,impact
NZL,1998,8.5,134650000.0
NZL,2020,6.8,113076000.0
NZL,2017,5.666666666666667,84769000.0
NZL,2018,4.857142857142857,29137000.0
NZL,2000,4.25,1700000.0
NZL,2002,3.7777777777777777,813000.0
PAK,2011,34.0,3252600000.0
PAK,2012,17.0,3186657000.0
PAK,2014,11.333333333333334,2472413000.0
PAK,1992,8.5,2086154000.0
PAK,2013,6.8,1884391000.0
PAK,2020,5.666666666666667,1696149000.0
PAK,1994,4.857142857142857,181644000.0
PAK,2008,4.25,140005000.0
PAK,2005,3.7777777777777777,44957000.0
PAK,2021,3.4,10800000.0
PAK,2016,3.090909090909091,2439000.0
PAK,2002,2.8333333333333335,49000.0
PAN,2008,34.0,13593000.0
PAN,1995,17.0,13444000.0
PAN,2005,11.333333333333334,10490000.0
PAN,2012,8.5,2549000.0
PAN,2000,6.8,2209000.0
PAN,2002,5.666666666666667,813000.0
PER,2017,34.0,3820565000.0
PER,2023,17.0,305000000.0
PER,1994,11.333333333333334,98720000.0
PER,2021,8.5,27001000.0
PER,2016,6.8,2439000.0
PHL,2013,34.0,2803958000.0
PHL,1992,17.0,154757000.0
PHL,2012,11.333333333333334,96020000.0
PHL,1993,8.5,80224000.0
PHL,2008,6.8,48239000.0
PHL,2023,5.666666666666667,42531000.0
PHL,2011,4.857142857142857,30626000.0
PHL,2016,4.25,11364000.0
PHL,2022,3.7777777777777777,11000000.0
PHL,2017,3.4,9671000.0
PHL,2009,3.090909090909091,8668000.0
PHL,1994,2.8333333333333335,8105000.0
PHL,2006,2.6153846153846154,6616000.0
PHL,2007,2.4285714285714284,5759000.0
PHL,2002,2.2666666666666666,2997000.0
PHL,1995,2.125,1233000.0
PHL,2014,2.0,978000.0
PHL,2005,1.8888888888888888,772000.0
PHL,2015,1.7894736842105263,247000.0
PHL,1997,1.7,139000.0
PNG,1999,34.0,75947000.0
PNG,2012,17.0,34416000.0
PNG,1993,11.333333333333334,5065000.0
POL,1997,34.0,6381219000.0
POL,2010,17.0,4133704000.0
POL,2009,11.333333333333334,136412000.0
PRI,1992,34.0,417135000.0
PRI,2001,17.0,241308000.0
PRI,2022,11.333333333333334,17000000.0
PRK,1995,34.0,28807763000.0
PRK,1996,17.0,4104818000.0
PRK,2007,11.333333333333334,423437000.0
PRK,2016,8.5,74381000.0
PRK,2004,6.8,30988000.0
PRK,2018,5.666666666666667,29137000.0
PRK,2012,4.857142857142857,14531000.0
PRT,2010,34.0,1811851000.0
PRY,1998,34.0,8977000.0
PRY,2012,17.0,5099000.0
PRY,1997,11.333333333333334,3076000.0
PRY,2009,8.5,1119000.0
PYF,2017,34.0,2388000.0
ROU,2005,34.0,1967600000.0
ROU,2010,17.0,1491661000.0
ROU,1998,11.333333333333334,269300000.0
ROU,2001,8.5,223127000.0
ROU,1997,6.8,200553000.0
ROU,2000,5.666666666666667,170801000.0
ROU,1991,4.857142857142857,107442000.0
ROU,1999,4.25,105414000.0
ROU,2020,3.7777777777777777,96115000.0
ROU,2013,3.4,13819000.0
ROU,1995,3.090909090909091,6530000.0
ROU,1994,2.8333333333333335,5923000.0
ROU,2002,2.6153846153846154,472000.0
RUS,2013,34.0,1256261000.0
RUS,2019,17.0,556332000.0
RUS,1994,11.333333333333334,554806000.0
RUS,2001,8.5,426422000.0
RUS,1997,6.8,317420000.0
RUS,1996,5.666666666666667,295547000.0
RUS,2021,4.857142857142857,216006000.0
RUS,2006,4.25,192224000.0
RUS,2002,3.7777777777777777,157770000.0
RUS,1992,3.4,100321000.0
RUS,2010,3.090909090909091,88579000.0
RUS,2004,2.8333333333333335,87942000.0
RUS,1993,2.6153846153846154,68880000.0
RUS,2000,2.4285714285714284,59946000.0
RUS,2007,2.2666666666666666,36348000.0
RUS,2005,2.125,35467000.0
RUS,1998,2.0,29623000.0
RUS,2011,1.8888888888888888,27341000.0
RUS,2012,1.7894736842105263,21669000.0
RUS,2016,1.7,14633000.0
RUS,2018,1.619047619047619,11655000.0
RUS,2014,1.5454545454545454,9890000.0
RWA,2018,34.0,25640000.0
RWA,2007,17.0,13000.0
SAU,2009,34.0,1227711000.0
SAU,2011,17.0,390312000.0
SAU,2015,11.333333333333334,2469000.0
SDN,2007,34.0,423437000.0
SDN,2003,17.0,292721000.0
SDN,2020,11.333333333333334,282691000.0
SDN,1998,8.5,71813000.0
SDN,2013,6.8,8794000.0
SDN,2001,5.666666666666667,3306000.0
SDN,1993,4.857142857142857,405000.0
SEN,2002,34.0,66672000.0
SEN,2020,17.0,20354000.0
SEN,2012,11.333333333333334,12747000.0
SLB,2013,34.0,2513000.0
SLV,2011,34.0,1301040000.0
SLV,1999,17.0,2635000.0
SOM,2018,34.0,93237000.0
SPI,2002,34.0,130034000.0
SRB,2014,34.0,2532075000.0
SRB,2020,17.0,31661000.0
SUN,1991,34.0,4344966000.0
SUN,1990,17.0,398469000.0
SUR,2022,34.0,21000000.0
SVK,1999,34.0,199056000.0
SVK,1997,17.0,109392000.0
SVK,1998,11.333333333333334,80790000.0
SVK,2010,8.5,33553000.0
SVK,2002,6.8,4881000.0
SVN,2012,34.0,337786000.0
SVN,2005,17.0,7493000.0
SWZ,2000,34.0,85000.0
SYC,1997,34.0,3099000.0
TCD,2012,34.0,12747000.0
THA,2011,34.0,52041595000.0
THA,2017,17.0,1562132000.0
THA,1993,11.333333333333334,1458530000.0
THA,2013,8.5,727375000.0
THA,2021,6.8,638297000.0
THA,1994,5.666666666666667,529138000.0
THA,2010,4.857142857142857,445581000.0
THA,2004,4.25,271144000.0
THA,1995,3.7777777777777777,269833000.0
THA,2000,3.4,185342000.0
THA,2005,3.090909090909091,181325000.0
THA,2016,2.8333333333333335,176807000.0
THA,2003,2.6153846153846154,39772000.0
THA,2008,2.4285714285714284,21748000.0
THA,2006,2.2666666666666666,14430000.0
THA,2022,2.125,13000000.0
THA,2014,2.0,12362000.0
THA,1991,1.8888888888888888,3176000.0
THA,2007,1.7894736842105263,2117000.0
THA,1996,1.7,933000.0
TJK,1992,34.0,625702000.0
TJK,2010,17.0,273791000.0
TJK,1998,11.333333333333334,118492000.0
TJK,2003,8.5,31818000.0
TJK,2004,6.8,18593000.0
TJK,2021,5.666666666666667,9720000.0
TJK,2009,4.857142857142857,1364000.0
TJK,2012,4.25,969000.0
TKM,1993,34.0,202324000.0
TLS,2020,34.0,22615000.0
TTO,2018,34.0,4312000.0
TUN,1990,34.0,543835000.0
TUR,2021,34.0,338049000.0
TUR,1990,17.0,335977000.0
TUR,2020,11.333333333333334,282691000.0
TUR,1995,8.5,141158000.0
TUR,2000,6.8,67980000.0
TUR,2001,5.666666666666667,41320000.0
TUR,2023,4.857142857142857,25000000.0
TWN,2006,34.0,168588000.0
TWN,1997,17.0,106293000.0
TWN,1998,11.333333333333334,34111000.0
TWN,2017,8.5,33549000.0
TWN,2012,6.8,21542000.0
TZA,1993,34.0,7111000.0
TZA,1990,17.0,627000.0
UGA,2013,34.0,3894000.0
UGA,2016,17.0,3292000.0
UGA,1997,11.333333333333334,1823000.0
UGA,2007,8.5,100000.0
