country,year,rp,impact
DOM,2009,34.0,71484.0
DOM,2003,17.0,3341.0
DOM,2002,11.333333333333334,813.0
DOM,2013,8.5,128.0
DOM,2023,6.8,0.0
DZA,2011,34.0,1013510.0
DZA,2001,17.0,495838.0
DZA,2005,11.333333333333334,10873.0
DZA,2002,8.5,2440.0
DZA,1992,6.8,1877.0
DZA,2006,5.666666666666667,1742.0
ECU,2008,34.0,1359273.0
ECU,1997,17.0,494089.0
ECU,2022,11.333333333333334,53000.0
ECU,1992,8.5,41713.0
ECU,2002,6.8,26032.0
ECU,2006,5.666666666666667,4065.0
ECU,2023,4.857142857142857,0.0
EGY,1994,34.0,276415.0
EGY,1997,17.0,1823.0
ESP,2019,34.0,2928180.0
ESP,1996,17.0,1075835.0
ESP,2007,11.333333333333334,564583.0
ESP,2012,8.5,503492.0
ESP,2018,6.8,174819.0
ESP,2021,5.666666666666667,38881.0
ESP,2004,4.857142857142857,22133.0
ESP,2023,4.25,0.0
ETH,1994,34.0,6910.0
ETH,1999,17.0,4744.0
ETH,2013,11.333333333333334,2764.0
ETH,1995,8.5,960.0
FJI,2012,34.0,113445.0
FJI,2009,17.0,58994.0
FJI,2007,11.333333333333334,42344.0
FJI,2006,8.5,726.0
FRA,2016,34.0,2926461.0
FRA,2002,17.0,1936118.0
FRA,1993,11.333333333333334,1215526.0
FRA,2018,8.5,829807.0
FRA,2001,6.8,218747.0
FRA,1994,5.666666666666667,197440.0
FRA,2021,4.857142857142857,35641.0
FRA,2023,4.25,0.0
GBR,2007,34.0,11923987.0
GBR,2000,17.0,10027082.0
GBR,2012,11.333333333333334,2754547.0
GBR,2013,8.5,1884391.0
GBR,2015,6.8,1481690.0
GBR,1998,5.666666666666667,897668.0
GBR,2014,4.857142857142857,771393.0
GBR,2009,4.25,660235.0
GBR,1994,3.7777777777777777,465958.0
GBR,1997,3.4,452884.0
GBR,1993,3.090909090909091,378839.0
GBR,2008,2.8333333333333335,67964.0
GBR,1999,2.6153846153846154,57415.0
GEO,1997,34.0,53785.0
GEO,1995,17.0,4225.0
GEO,2004,11.333333333333334,3340.0
GHA,1999,34.0,36895.0
GHA,1995,17.0,24006.0
GHA,2015,11.333333333333334,14817.0
GRC,2003,34.0,954525.0
GRC,1994,17.0,864193.0
GRC,1997,11.333333333333334,291713.0
GRC,2016,8.5,68284.0
GRC,2020,6.8,33923.0
GRC,2006,5.666666666666667,8215.0
GTM,2022,34.0,204000.0
GTM,2011,17.0,80551.0
GTM,1999,11.333333333333334,1757.0
GUY,2005,34.0,696977.0
GUY,2006,17.0,245341.0
HKG,1992,34.0,104284.0
HKG,1994,17.0,73053.0
HKG,1997,11.333333333333334,18232.0
HND,1990,34.0,223985.0
HND,2002,17.0,162699.0
HND,1996,11.333333333333334,57841.0
HND,2003,8.5,31818.0
HND,2006,6.8,11614.0
HND,1995,5.666666666666667,7682.0
HND,1999,4.857142857142857,2635.0
HND,2014,4.25,1731.0
HRV,2010,34.0,107369.0
HTI,2016,34.0,2439.0
HTI,2023,17.0,0.0
HUN,2010,34.0,590529.0
HUN,1999,17.0,515473.0
HUN,2000,11.333333333333334,93473.0
HUN,2005,8.5,71931.0
HUN,2002,6.8,48810.0
HUN,1997,5.666666666666667,18232.0
HUN,2001,4.857142857142857,8264.0
IDN,2013,34.0,3776321.0
IDN,2007,17.0,1370524.0
IDN,2014,11.333333333333334,1147200.0
IDN,1996,8.5,1048836.0
IDN,2002,6.8,572050.0
IDN,2015,5.666666666666667,290164.0
IDN,2016,4.857142857142857,131692.0
IDN,1995,4.25,96794.0
IDN,2004,3.7777777777777777,92964.0
IDN,2022,3.4,74000.0
IDN,2000,3.090909090909091,57783.0
IDN,2021,2.8333333333333335,54001.0
IDN,1994,2.6153846153846154,45894.0
IDN,2006,2.4285714285714284,39342.0
IDN,1993,2.2666666666666666,39101.0
IDN,1991,2.125,31803.0
IDN,2017,2.0,22685.0
IDN,2020,1.8888888888888888,22616.0
IDN,2019,1.7894736842105263,17171.0
IDN,1990,1.7,10751.0
IDN,2008,1.619047619047619,2356.0
IND,2014,34.0,20354143.0
IND,1993,17.0,15194080.0
IND,2020,11.333333333333334,13015115.0
IND,2019,8.5,11447148.0
IND,2005,6.8,9276041.0
IND,2006,5.666666666666667,4921334.0
IND,2004,4.857142857142857,4301120.0
IND,2022,4.25,4200000.0
IND,2015,3.7777777777777777,3462216.0
IND,2021,3.4,3456090.0
IND,2009,3.090909090909091,3320275.0
IND,2010,2.8333333333333335,2884198.0
IND,2017,2.6153846153846154,2169365.0
IND,2011,2.4285714285714284,2155823.0
IND,2013,2.2666666666666666,1711028.0
IND,2016,2.125,1522979.0
IND,2000,2.0,1248287.0
IND,1998,1.8888888888888888,949015.0
IND,1992,1.7894736842105263,644369.0
IND,2001,1.7,555214.0
IND,1991,1.619047619047619,554403.0
IND,1995,1.5454545454545454,499819.0
IND,1997,1.4782608695652173,409857.0
IND,1996,1.4166666666666667,361934.0
IND,1994,1.36,345519.0
IND,2012,1.3076923076923077,311018.0
IND,2003,1.2592592592592593,268858.0
IND,2007,1.2142857142857142,142770.0
IND,2002,1.1724137931034482,82606.0
IND,2008,1.1333333333333333,29904.0
IND,1999,1.096774193548387,4217.0
IND,2018,1.0625,2914.0
IRL,2011,34.0,422838.0
IRN,1992,34.0,7236038.0
IRN,2019,17.0,2953364.0
IRN,2020,11.333333333333334,2666346.0
IRN,1993,8.5,2484333.0
IRN,1991,6.8,931310.0
IRN,1994,5.666666666666667,280364.0
IRN,1990,4.857142857142857,173364.0
IRN,1995,4.25,172847.0
IRN,2002,3.7777777777777777,102598.0
IRN,1998,3.4,90664.0
IRN,1996,3.090909090909091,68905.0
IRN,2014,2.8333333333333335,60574.0
IRN,1997,2.6153846153846154,45580.0
IRN,2001,2.4285714285714284,41320.0
IRN,2006,2.2666666666666666,23228.0
IRN,2003,2.125,1333.0
IRQ,2020,34.0,113077.0
IRQ,2006,17.0,1887.0
ISR,1997,34.0,72928.0
ITA,1994,34.0,18361882.0
ITA,1992,17.0,1454341.0
ITA,2003,11.333333333333334,1280655.0
ITA,2002,8.5,1051036.0
ITA,2013,6.8,979883.0
ITA,2008,5.666666666666667,377878.0
ITA,2014,4.857142857142857,363445.0
ITA,2017,4.25,149241.0
ITA,2016,3.7777777777777777,121936.0
ITA,2000,3.4,84975.0
ITA,2009,3.090909090909091,27282.0
ITA,2012,2.8333333333333335,19120.0
ITA,2020,2.6153846153846154,11308.0
ITA,2023,2.4285714285714284,0.0
JAM,2002,34.0,32540.0
JAM,1993,17.0,22285.0
JOR,1997,34.0,1823.0
JPN,2018,34.0,11071871.0
JPN,2020,17.0,6558442.0
JPN,1990,11.333333333333334,3807742.0
JPN,2012,8.5,1784528.0
JPN,2015,6.8,1728639.0
JPN,2017,5.666666666666667,835749.0
JPN,1999,4.857142857142857,187988.0
JPN,1995,4.25,142694.0
JPN,2022,3.7777777777777777,141000.0
JPN,2019,3.4,114471.0
JPN,2021,3.090909090909091,108003.0
JPN,2003,2.8333333333333335,11136.0
JPN,2013,2.6153846153846154,2513.0
KAZ,2008,34.0,176705.0
KAZ,2011,17.0,87170.0
KAZ,1993,11.333333333333334,74009.0
KAZ,2000,8.5,2549.0
KEN,2018,34.0,407911.0
KEN,2012,17.0,127466.0
KEN,2013,11.333333333333334,45225.0
KEN,1997,8.5,21514.0
KEN,2020,6.8,11308.0
KEN,2001,5.666666666666667,63.0
KGZ,2005,34.0,3986.0
KGZ,2007,17.0,282.0
KHM,2011,34.0,677842.0
KHM,2013,17.0,628130.0
KHM,1991,11.333333333333334,322327.0
KHM,2000,8.5,271921.0
KHM,2010,6.8,93948.0
KHM,2001,5.666666666666667,24792.0
KHM,1996,4.857142857142857,2799.0
KHM,2007,4.25,1411.0
KHM,2002,3.7777777777777777,163.0
KOR,2002,34.0,561312.0
KOR,2020,17.0,474922.0
KOR,2022,11.333333333333334,423000.0
KOR,1991,8.5,225629.0
KOR,1996,6.8,223899.0
KOR,1990,5.666666666666667,85114.0
KOR,2011,4.857142857142857,67654.0
KOR,2000,4.25,39089.0
KOR,2004,3.7777777777777777,10218.0
KOR,1997,3.4,3008.0
LAO,2013,34.0,152008.0
LAO,1992,17.0,45526.0
LAO,2015,11.333333333333334,12347.0
LAO,2000,8.5,1700.0
LAO,2016,6.8,61.0
LBY,1995,34.0,81046.0
LBY,2019,17.0,8127.0
LKA,2016,34.0,1463230.0
LKA,2011,17.0,650520.0
LKA,1992,11.333333333333334,527155.0
LKA,2017,8.5,464437.0
LKA,2010,6.8,140922.0
LKA,1991,5.666666666666667,64465.0
LKA,2000,4.857142857142857,5099.0
LKA,2006,4.25,4355.0
LKA,2013,3.7777777777777777,2513.0
LKA,2014,3.4,2472.0
LKA,2012,3.090909090909091,1530.0
LKA,1995,2.8333333333333335,768.0
LKA,1997,2.6153846153846154,766.0
LKA,1993,2.4285714285714284,628.0
LUX,1993,34.0,20259.0
MAR,2002,34.0,325398.0
MAR,1996,17.0,102620.0
MAR,1995,11.333333333333334,17285.0
MAR,2001,8.5,3636.0
MDA,1994,34.0,592319.0
MDA,1997,17.0,91160.0
MDA,2005,11.333333333333334,11617.0
MDA,1999,8.5,7028.0
MDA,2002,6.8,1354.0
MDG,2003,34.0,238631.0
MEX,2007,34.0,4234370.0
MEX,1993,17.0,193269.0
MEX,1990,11.333333333333334,98553.0
MEX,2010,8.5,21474.0
MEX,2021,6.8,10800.0
MEX,2004,5.666666666666667,5578.0
MEX,1991,4.857142857142857,4298.0
MKD,1995,34.0,470527.0
MKD,2004,17.0,5578.0
MMR,1991,34.0,171564.0
MMR,2015,17.0,146934.0
MMR,1992,11.333333333333334,114952.0
MMR,2016,8.5,2439.0
MNG,2009,34.0,128.0
MOZ,2000,34.0,712433.0
MOZ,2007,17.0,241359.0
MOZ,2013,11.333333333333334,37688.0
MOZ,1999,8.5,21786.0
MOZ,2018,6.8,5944.0
MRT,2013,34.0,2513.0
MWI,2015,34.0,481549.0
MWI,2000,17.0,1700.0
MWI,1998,11.333333333333334,160.0
MYS,2007,34.0,1366290.0
MYS,2014,17.0,351083.0
MYS,2016,11.333333333333334,160955.0
MYS,2004,8.5,15494.0
MYS,2020,6.8,7689.0
MYS,2013,5.666666666666667,2513.0
MYS,2022,4.857142857142857,240.0
NAM,2011,34.0,15612.0
NAM,2006,17.0,12325.0
NER,2012,34.0,234685.0
NER,2013,17.0,81310.0
NER,2017,11.333333333333334,11939.0
NER,2020,8.5,11308.0
NER,2014,6.8,2472.0
NGA,2022,34.0,4200000.0
NGA,2012,17.0,637331.0
NGA,2018,11.333333333333334,320502.0
NGA,1994,8.5,131297.0
NGA,2020,6.8,113077.0
NGA,2010,5.666666666666667,40263.0
NGA,2015,4.857142857142857,30869.0
NGA,2011,4.25,5855.0
NGA,2003,3.7777777777777777,4089.0
NGA,2000,3.4,3229.0
NGA,2005,3.090909090909091,220.0
NIC,2002,34.0,81.0
NLD,1998,34.0,951528.0
NLD,1992,17.0,57565.0
NOR,1995,34.0,576155.0
NPL,2017,34.0,710386.0
NPL,2019,17.0,233522.0
NPL,2020,11.333333333333334,113077.0
NPL,2009,8.5,81847.0
NPL,1998,6.8,48474.0
NPL,2000,5.666666666666667,10707.0
NPL,1999,4.857142857142857,3514.0
NPL,2007,4.25,3387.0
NPL,1995,3.7777777777777777,2305.0
NPL,2012,3.4,1275.0
NPL,2008,3.090909090909091,39.0
NZL,2015,34.0,334615.0
NZL,2021,17.0,266767.0
NZL,1998,11.333333333333334,134650.0
NZL,2020,8.5,113076.0
NZL,2017,6.8,84769.0
NZL,2018,5.666666666666667,29137.0
NZL,2000,4.857142857142857,1700.0
NZL,2002,4.25,813.0
NZL,2023,3.7777777777777777,0.0
PAK,2011,34.0,3252600.0
PAK,2012,17.0,3186657.0
PAK,2014,11.333333333333334,2472413.0
PAK,1992,8.5,2086154.0
PAK,2013,6.8,1884391.0
PAK,2020,5.666666666666667,1696149.0
PAK,1994,4.857142857142857,181644.0
PAK,2008,4.25,140005.0
PAK,2005,3.7777777777777777,44957.0
PAK,2021,3.4,10800.0
PAK,2016,3.090909090909091,2439.0
PAK,2002,2.8333333333333335,49.0
PAN,2008,34.0,13593.0
PAN,1995,17.0,13444.0
PAN,2005,11.333333333333334,10490.0
PAN,2012,8.5,2549.0
PAN,2000,6.8,2209.0
PAN,2002,5.666666666666667,813.0
PER,2017,34.0,3820565.0
PER,1994,17.0,98720.0
PER,2021,11.333333333333334,27001.0
PER,2016,8.5,2439.0
PER,2023,6.8,0.0
PHL,2013,34.0,2803958.0
PHL,1992,17.0,154757.0
PHL,2012,11.333333333333334,96020.0
PHL,1993,8.5,80224.0
PHL,2008,6.8,48239.0
PHL,2011,5.666666666666667,30626.0
PHL,2016,4.857142857142857,11364.0
PHL,2022,4.25,11000.0
PHL,2017,3.7777777777777777,9671.0
PHL,2009,3.4,8668.0
PHL,1994,3.090909090909091,8105.0
PHL,2006,2.8333333333333335,6616.0
PHL,2007,2.6153846153846154,5759.0
PHL,2002,2.4285714285714284,2997.0
PHL,1995,2.2666666666666666,1233.0
PHL,2014,2.125,978.0
PHL,2005,2.0,772.0
PHL,2015,1.8888888888888888,247.0
PHL,1997,1.7894736842105263,139.0
PHL,2023,1.7,0.0
PNG,1999,34.0,75947.0
PNG,2012,17.0,34416.0
PNG,1993,11.333333333333334,5065.0
POL,1997,34.0,6381219.0
POL,2010,17.0,4133704.0
POL,2009,11.333333333333334,136412.0
PRI,1992,34.0,417135.0
PRI,2001,17.0,241308.0
PRI,2022,11.333333333333334,17000.0
PRK,1995,34.0,28807763.0
PRK,1996,17.0,4104818.0
PRK,2007,11.333333333333334,423437.0
PRK,2016,8.5,74381.0
PRK,2004,6.8,30988.0
PRK,2018,5.666666666666667,29137.0
PRK,2012,4.857142857142857,14531.0
PRT,2010,34.0,1811851.0
PRY,1998,34.0,8977.0
PRY,2012,17.0,5099.0
PRY,1997,11.333333333333334,3076.0
PRY,2009,8.5,1119.0
PYF,2017,34.0,2388.0
ROU,2005,34.0,1967600.0
ROU,2010,17.0,1491661.0
ROU,1998,11.333333333333334,269300.0
ROU,2001,8.5,223127.0
ROU,1997,6.8,200553.0
ROU,2000,5.666666666666667,170801.0
ROU,1991,4.857142857142857,107442.0
ROU,1999,4.25,105414.0
ROU,2020,3.7777777777777777,96115.0
ROU,2013,3.4,13819.0
ROU,1995,3.090909090909091,6530.0
ROU,1994,2.8333333333333335,5923.0
ROU,2002,2.6153846153846154,472.0
RUS,2013,34.0,1256261.0
RUS,2019,17.0,556332.0
RUS,1994,11.333333333333334,554806.0
RUS,2001,8.5,426422.0
RUS,1997,6.8,317420.0
RUS,1996,5.666666666666667,295547.0
RUS,2021,4.857142857142857,216006.0
RUS,2006,4.25,192224.0
RUS,2002,3.7777777777777777,157770.0
RUS,1992,3.4,100321.0
RUS,2010,3.090909090909091,88579.0
RUS,2004,2.8333333333333335,87942.0
RUS,1993,2.6153846153846154,68880.0
RUS,2000,2.4285714285714284,59946.0
RUS,2007,2.2666666666666666,36348.0
RUS,2005,2.125,35467.0
RUS,1998,2.0,29623.0
RUS,2011,1.8888888888888888,27341.0
RUS,2012,1.7894736842105263,21669.0
RUS,2016,1.7,14633.0
RUS,2018,1.619047619047619,11655.0
RUS,2014,1.5454545454545454,9890.0
RWA,2018,34.0,25640.0
RWA,2007,17.0,13.0
SAU,2009,34.0,1227711.0
SAU,2011,17.0,390312.0
SAU,2015,11.333333333333334,2469.0
SDN,2007,34.0,423437.0
SDN,2003,17.0,292721.0
SDN,2020,11.333333333333334,282691.0
SDN,1998,8.5,71813.0
SDN,2013,6.8,8794.0
SDN,2001,5.666666666666667,3306.0
SDN,1993,4.857142857142857,405.0
SEN,2002,34.0,66672.0
SEN,2020,17.0,20354.0
SEN,2012,11.333333333333334,12747.0
SLB,2013,34.0,2513.0
SLV,2011,34.0,1301040.0
SLV,1999,17.0,2635.0
SOM,2018,34.0,93237.0
SPI,2002,34.0,130034.0
SRB,2014,34.0,2532075.0
SRB,2020,17.0,31661.0
SUN,1991,34.0,4344966.0
SUN,1990,17.0,398469.0
SUR,2022,34.0,21000.0
SVK,1999,34.0,199056.0
SVK,1997,17.0,109392.0
SVK,1998,11.333333333333334,80790.0
SVK,2010,8.5,33553.0
SVK,2002,6.8,4881.0
SVN,2012,34.0,337786.0
SVN,2005,17.0,7493.0
SWZ,2000,34.0,85.0
SYC,1997,34.0,3099.0
TCD,2012,34.0,12747.0
THA,2011,34.0,52041595.0
THA,2017,17.0,1562132.0
THA,1993,11.333333333333334,1458530.0
THA,2013,8.5,727375.0
THA,2021,6.8,638297.0
THA,1994,5.666666666666667,529138.0
THA,2010,4.857142857142857,445581.0
THA,2004,4.25,271144.0
THA,1995,3.7777777777777777,269833.0
THA,2000,3.4,185342.0
THA,2005,3.090909090909091,181325.0
THA,2016,2.8333333333333335,176807.0
THA,2003,2.6153846153846154,39772.0
THA,2008,2.4285714285714284,21748.0
THA,2006,2.2666666666666666,14430.0
THA,2022,2.125,13000.0
THA,2014,2.0,12362.0
THA,1991,1.8888888888888888,3176.0
THA,2007,1.7894736842105263,2117.0
THA,1996,1.7,933.0
TJK,1992,34.0,625702.0
TJK,2010,17.0,273791.0
TJK,1998,11.333333333333334,118492.0
TJK,2003,8.5,31818.0
TJK,2004,6.8,18593.0
TJK,2021,5.666666666666667,9720.0
TJK,2009,4.857142857142857,1364.0
TJK,2012,4.25,969.0
TKM,1993,34.0,202324.0
TLS,2020,34.0,22615.0
TTO,2018,34.0,4312.0
TUN,1990,34.0,543835.0
TUR,2021,34.0,338049.0
TUR,1990,17.0,335977.0
TUR,2020,11.333333333333334,282691.0
TUR,1995,8.5,141158.0
TUR,2000,6.8,67980.0
TUR,2001,5.666666666666667,41320.0
TUR,2023,4.857142857142857,0.0
TWN,2006,34.0,168588.0
TWN,1997,17.0,106293.0
TWN,1998,11.333333333333334,34111.0
TWN,2017,8.5,33549.0
TWN,2012,6.8,21542.0
TZA,1993,34.0,7111.0
TZA,1990,17.0,627.0
UGA,2013,34.0,3894.0
UGA,2016,17.0,3292.0
UGA,1997,11.333333333333334,1823.0
UGA,2007,8.5,100.0
UKR,2008,34.0,1359273.0
UKR,1993,17.0,484184.0
UKR,2020,11.333333333333334,173981.0
UKR,2006,8.5,34631.0
UKR,1997,6.8,30994.0
UKR,2013,5.666666666666667,26381.0
UKR,2001,4.857142857142857,24792.0
UKR,2010,4.25,2550.0
UKR,1998,3.7777777777777777,2260.0
URY,2007,34.0,63516.0
URY,1998,17.0,8977.0
URY,2016,11.333333333333334,3658.0
USA,1993,34.0,24898032.0
USA,2016,17.0,16034566.0
USA,2008,11.333333333333334,13595448.0
USA,1997,8.5,13391444.0
USA,2019,6.8,11447148.0
USA,2011,5.666666666666667,8586863.0
USA,1995,4.857142857142857,5992015.0
USA,1996,4.25,5075047.0
USA,2013,3.7777777777777777,2860507.0
USA,2020,3.4,2572492.0
USA,2021,3.090909090909091,2214056.0
USA,2006,2.8333333333333335,2146370.0
USA,2017,2.6153846153846154,2029675.0
USA,2014,2.4285714285714284,1977931.0
USA,1991,2.2666666666666666,1826519.0
USA,2002,2.125,1648141.0
USA,2022,2.0,1500000.0
USA,1994,1.8888888888888888,1382077.0
USA,2005,1.7894736842105263,1086451.0
USA,2007,1.7,1027541.0
USA,1998,1.619047619047619,952426.0
USA,2009,1.5454545454545454,908505.0
USA,2015,1.4782608695652173,864319.0
USA,2004,1.4166666666666667,783218.0
USA,2018,1.36,611867.0
USA,2000,1.3076923076923077,486059.0
USA,2012,1.2592592592592593,221791.0
USA,2003,1.2142857142857142,195678.0
USA,1990,1.1724137931034482,100793.0
USA,2001,1.1333333333333333,54542.0
