country,year,rp,impact
MMR,2015,16.0,146934000.0
MNG,2009,32.0,128000.0
MOZ,2000,32.0,712433000.0
MOZ,2007,16.0,100213000.0
MOZ,2013,10.666666666666666,37688000.0
MOZ,1999,8.0,21786000.0
MRT,2013,32.0,2513000.0
MWI,2015,32.0,481549000.0
MWI,1998,16.0,160000.0
MYS,2007,32.0,1366290000.0
MYS,2014,16.0,351083000.0
MYS,2004,10.666666666666666,15494000.0
MYS,2013,8.0,2513000.0
NAM,2011,32.0,15612000.0
NAM,2006,16.0,12325000.0
NER,2012,32.0,234685000.0
NER,2013,16.0,81310000.0
NER,2014,10.666666666666666,2472000.0
NGA,2012,32.0,637331000.0
NGA,1994,16.0,131297000.0
NGA,2010,10.666666666666666,40263000.0
NGA,2015,8.0,30869000.0
NGA,2011,6.4,5855000.0
NGA,2003,5.333333333333333,4089000.0
NGA,2005,4.571428571428571,220000.0
NIC,2002,32.0,81000.0
NLD,1998,32.0,951528000.0
NLD,1992,16.0,57565000.0
NOR,1995,32.0,576155000.0
NPL,2009,32.0,81847000.0
NPL,1998,16.0,8977000.0
NPL,1999,10.666666666666666,3514000.0
NPL,2007,8.0,3387000.0
NPL,1995,6.4,2305000.0
NPL,2012,5.333333333333333,1275000.0
NPL,2008,4.571428571428571,39000.0
NZL,2015,32.0,211141000.0
NZL,1998,16.0,134650000.0
NZL,2002,10.666666666666666,813000.0
PAK,2011,32.0,3252600000.0
PAK,2012,16.0,3186657000.0
PAK,2014,10.666666666666666,2472413000.0
PAK,1992,8.0,2085674000.0
PAK,2013,6.4,1884391000.0
PAK,1994,5.333333333333333,181644000.0
PAK,2008,4.571428571428571,140005000.0
PAK,2005,4.0,44957000.0
PAK,2016,3.5555555555555554,2439000.0
PAK,2002,3.2,49000.0
PAN,2008,32.0,13593000.0
PAN,1995,16.0,13444000.0
PAN,2005,10.666666666666666,10490000.0
PAN,2012,8.0,2549000.0
PAN,2002,6.4,813000.0
PER,2021,32.0,27001000.0
PHL,2013,32.0,2803958000.0
PHL,2012,16.0,96020000.0
PHL,1993,10.666666666666666,74957000.0
PHL,2008,8.0,48239000.0
PHL,2011,6.4,30626000.0
PHL,2009,5.333333333333333,8668000.0
PHL,2006,4.571428571428571,6616000.0
PHL,2007,4.0,5759000.0
PHL,1994,3.5555555555555554,4847000.0
PHL,2002,3.2,2997000.0
PHL,2014,2.909090909090909,978000.0
PHL,1995,2.6666666666666665,960000.0
PHL,2005,2.4615384615384617,772000.0
PHL,1997,2.2857142857142856,139000.0
PNG,1999,32.0,75947000.0
PNG,2012,16.0,34416000.0
POL,1997,32.0,6381219000.0
POL,2010,16.0,4133704000.0
POL,2009,10.666666666666666,136412000.0
PRI,1992,32.0,417135000.0
PRI,2001,16.0,241308000.0
PRK,1995,32.0,28807763000.0
PRK,2007,16.0,423437000.0
PRK,2016,10.666666666666666,74381000.0
PRK,2004,8.0,30988000.0
PRK,2012,6.4,14531000.0
PRT,2010,32.0,1811851000.0
PRY,2012,32.0,5099000.0
PRY,2009,16.0,1119000.0
ROU,2005,32.0,1967600000.0
ROU,2010,16.0,1491661000.0
ROU,1998,10.666666666666666,269300000.0
ROU,2001,8.0,223127000.0
ROU,1997,6.4,200553000.0
ROU,2000,5.333333333333333,170801000.0
ROU,1991,4.571428571428571,107442000.0
ROU,1999,4.0,105414000.0
ROU,2013,3.5555555555555554,13819000.0
ROU,1995,3.2,6530000.0
ROU,1994,2.909090909090909,5923000.0
ROU,2002,2.6666666666666665,472000.0
RUS,2013,32.0,1256261000.0
RUS,1994,16.0,554806000.0
RUS,2001,10.666666666666666,426422000.0
RUS,1997,8.0,317420000.0
RUS,1996,6.4,295547000.0
RUS,2006,5.333333333333333,192224000.0
RUS,2002,4.571428571428571,157770000.0
RUS,1992,4.0,100321000.0
RUS,2010,3.5555555555555554,88579000.0
RUS,2004,3.2,87942000.0
RUS,1993,2.909090909090909,68880000.0
RUS,2000,2.6666666666666665,50985000.0
RUS,2007,2.4615384615384617,36348000.0
RUS,2005,2.2857142857142856,35467000.0
RUS,1998,2.1333333333333333,29623000.0
RUS,2011,2.0,27341000.0
RUS,2012,1.8823529411764706,21669000.0
RUS,2014,1.7777777777777777,9890000.0
RWA,2007,32.0,13000.0
SAU,2009,32.0,1227711000.0
SAU,2011,16.0,390312000.0
SAU,2015,10.666666666666666,2469000.0
SDN,2007,32.0,423437000.0
SDN,2003,16.0,292721000.0
SDN,1998,10.666666666666666,71813000.0
SDN,2013,8.0,8794000.0
SDN,2001,6.4,3306000.0
SDN,1993,5.333333333333333,405000.0
SEN,2002,32.0,66672000.0
SEN,2012,16.0,12747000.0
SLB,2013,32.0,2513000.0
SLV,2011,32.0,1301040000.0
SLV,1999,16.0,2635000.0
SOM,2018,32.0,93237000.0
SPI,2002,32.0,130034000.0
SRB,2014,32.0,2532075000.0
SUN,1990,32.0,398469000.0
SUN,1991,16.0,47275000.0
SVK,1999,32.0,199056000.0
SVK,1997,16.0,109392000.0
SVK,1998,10.666666666666666,80790000.0
SVK,2010,8.0,33553000.0
SVK,2002,6.4,4881000.0
SVN,2012,32.0,337786000.0
SVN,2005,16.0,7493000.0
SWZ,2000,32.0,85000.0
TCD,2012,32.0,12747000.0
THA,2011,32.0,52041595000.0
THA,2017,16.0,1193926000.0
THA,2013,10.666666666666666,727375000.0
THA,2010,8.0,445581000.0
THA,2004,6.4,271144000.0
THA,1995,5.333333333333333,269833000.0
THA,2005,4.571428571428571,181325000.0
THA,2000,4.0,98582000.0
THA,2003,3.5555555555555554,39772000.0
THA,2008,3.2,21748000.0
THA,2006,2.909090909090909,14430000.0
THA,2014,2.6666666666666665,12362000.0
THA,2007,2.4615384615384617,2117000.0
THA,1996,2.2857142857142856,933000.0
TJK,2010,32.0,273791000.0
TJK,1998,16.0,118492000.0
TJK,2003,10.666666666666666,31818000.0
TJK,2004,8.0,18593000.0
TJK,2009,6.4,1364000.0
TJK,2012,5.333333333333333,969000.0
TKM,1993,32.0,202324000.0
TLS,2020,32.0,22615000.0
TUN,1990,32.0,543835000.0
TUR,1990,32.0,335977000.0
TUR,2000,16.0,67980000.0
TUR,1995,10.666666666666666,45132000.0
TUR,2001,8.0,41320000.0
TWN,2006,32.0,168588000.0
TWN,1998,16.0,34111000.0
TWN,2017,10.666666666666666,33549000.0
TWN,2012,8.0,21542000.0
TZA,1990,32.0,627000.0
UGA,2013,32.0,3894000.0
UGA,2016,16.0,3292000.0
UGA,1997,10.666666666666666,1823000.0
UGA,2007,8.0,100000.0
UKR,2008,32.0,1359273000.0
UKR,1993,16.0,484184000.0
UKR,2006,10.666666666666666,34631000.0
UKR,1997,8.0,30994000.0
UKR,2013,6.4,26381000.0
UKR,2001,5.333333333333333,24792000.0
UKR,2010,4.571428571428571,2550000.0
UKR,1998,4.0,2260000.0
URY,2007,32.0,63516000.0
USA,1993,32.0,24513115000.0
USA,2008,16.0,13595448000.0
USA,2019,10.666666666666666,11447148000.0
USA,2011,8.0,8586863000.0
USA,1995,6.4,5992015000.0
USA,1996,5.333333333333333,5075047000.0
USA,1997,4.571428571428571,4275417000.0
USA,2013,4.0,2860507000.0
USA,2006,3.5555555555555554,2146370000.0
USA,2014,3.2,1977931000.0
USA,2002,2.909090909090909,1648141000.0
USA,1994,2.6666666666666665,1382077000.0
USA,2005,2.4615384615384617,1086451000.0
USA,2007,2.2857142857142856,1027541000.0
USA,1998,2.1333333333333333,952426000.0
USA,2009,2.0,908505000.0
USA,2004,1.8823529411764706,783218000.0
USA,2016,1.7777777777777777,670647000.0
USA,2018,1.6842105263157894,466184000.0
USA,2000,1.6,316108000.0
USA,2012,1.5238095238095237,221791000.0
USA,2020,1.4545454545454546,197884000.0
USA,2003,1.391304347826087,195678000.0
USA,2021,1.3333333333333333,162004000.0
USA,1990,1.28,100793000.0
USA,2001,1.2307692307692308,54542000.0
VCT,2013,32.0,135676000.0
VEN,2010,32.0,228159000.0
VEN,2012,16.0,118544000.0
VEN,2005,10.666666666666666,76427000.0
VEN,2011,8.0,20817000.0
VEN,2002,6.4,4881000.0
VNM,2010,32.0,694811000.0
VNM,2008,16.0,651092000.0
